dataset,n,d,method,k_selected,knn_K,knn_overlap,trustworthiness,k_pai_scale
sonar,208,60,nrs,52,10,0.8403846153846156,0.9966208791208792,0.0
sonar,208,60,nrs,52,20,0.8663461538461538,0.995636511375948,0.0
sonar,208,60,nrs,52,30,0.8927884615384618,0.9953333333333333,0.0
sonar,208,60,nrs,52,50,0.9145192307692308,0.9941814223512336,0.0
sonar,208,60,nrs,53,3,0.7836538461538461,0.9986658456486043,0.0
sonar,208,60,nrs,53,5,0.8298076923076925,0.9983461538461539,0.0
sonar,208,60,nrs,53,10,0.8442307692307693,0.996968031968032,0.0
sonar,208,60,nrs,53,20,0.8735576923076922,0.9956392199349946,0.0
sonar,208,60,nrs,53,30,0.8974358974358976,0.995525641025641,0.0
sonar,208,60,nrs,53,50,0.9143269230769231,0.9942293178519593,0.0
sonar,208,60,nrs,54,3,0.7932692307692307,0.9986026904130353,0.0
sonar,208,60,nrs,54,5,0.8307692307692308,0.9983365384615385,0.0
sonar,208,60,nrs,54,10,0.8548076923076924,0.9974225774225774,0.0
sonar,208,60,nrs,54,20,0.8853365384615384,0.9964043878656554,0.0
sonar,208,60,nrs,54,30,0.9068910256410259,0.9961005917159763,0.0
sonar,208,60,nrs,54,50,0.9249999999999999,0.9948933236574746,0.0
sonar,208,60,nrs,55,3,0.8269230769230769,0.9988711001642037,0.0
sonar,208,60,nrs,55,5,0.8471153846153847,0.9985096153846154,0.0
sonar,208,60,nrs,55,10,0.8596153846153847,0.9976423576423576,0.0
sonar,208,60,nrs,55,20,0.8918269230769231,0.9967768147345613,0.0
sonar,208,60,nrs,55,30,0.9141025641025642,0.9964674556213018,0.0
sonar,208,60,nrs,55,50,0.9307692307692308,0.9954506531204644,0.0
sonar,208,60,nrs,56,3,0.8189102564102563,0.9989895162308955,0.0
sonar,208,60,nrs,56,5,0.8471153846153847,0.9985096153846154,0.0
sonar,208,60,nrs,56,10,0.8697115384615386,0.9977997002997003,0.0
sonar,208,60,nrs,56,20,0.9038461538461539,0.9974647887323944,0.0
sonar,208,60,nrs,56,30,0.9262820512820513,0.997232741617357,0.0
sonar,208,60,nrs,56,50,0.9411538461538462,0.996355587808418,0.0
sonar,208,60,nrs,57,3,0.8397435897435896,0.9992500315776178,0.0
sonar,208,60,nrs,57,5,0.8644230769230771,0.9989086538461538,0.0
sonar,208,60,nrs,57,10,0.8894230769230771,0.9982092907092908,0.0
sonar,208,60,nrs,57,20,0.9161057692307693,0.9980715059588299,0.0
sonar,208,60,nrs,57,30,0.9365384615384615,0.9976528599605523,0.0
sonar,208,60,nrs,57,50,0.9476923076923077,0.9968403483309144,0.0
sonar,208,60,nrs,58,3,0.8573717948717948,0.9992973980042945,0.0
sonar,208,60,nrs,58,5,0.891346153846154,0.9989567307692307,0.0
sonar,208,60,nrs,58,10,0.9048076923076925,0.9987412587412587,0.0
sonar,208,60,nrs,58,20,0.9305288461538462,0.9983613217768147,0.0
sonar,208,60,nrs,58,30,0.945673076923077,0.9982021696252465,0.0
sonar,208,60,nrs,58,50,0.9566346153846155,0.9976850507982583,0.0
sonar,208,60,nrs,59,3,0.9246794871794871,0.9996842238221548,0.0
sonar,208,60,nrs,59,5,0.9403846153846154,0.9997259615384615,0.0
sonar,208,60,nrs,59,10,0.9528846153846154,0.9995629370629371,0.0
sonar,208,60,nrs,59,20,0.9627403846153846,0.9994474539544962,0.0
sonar,208,60,nrs,59,30,0.9733974358974359,0.9994556213017751,0.0
sonar,208,60,nrs,59,50,0.9775961538461538,0.9991480406386066,0.0
sonar,208,60,nrs,60,3,1.0,1.0,0.0
sonar,208,60,nrs,60,5,1.0,1.0,0.0
sonar,208,60,nrs,60,10,1.0,1.0,0.0
sonar,208,60,nrs,60,20,1.0,1.0,0.0
sonar,208,60,nrs,60,30,1.0,1.0,0.0
sonar,208,60,nrs,60,50,1.0,1.0,0.0
sonar,208,60,relieff,1,3,0.04006410256410256,0.5727627257799672,0.0
sonar,208,60,relieff,1,5,0.06538461538461539,0.5886682692307692,0.0
sonar,208,60,relieff,1,10,0.10048076923076922,0.5901573426573427,0.0
sonar,208,60,relieff,1,20,0.16153846153846155,0.594114301191766,0.0
sonar,208,60,relieff,1,30,0.21298076923076925,0.6046735700197239,0.0
sonar,208,60,relieff,1,50,0.31528846153846146,0.6220268505079827,0.0
sonar,208,60,relieff,2,3,0.0657051282051282,0.6282051282051282,0.0
sonar,208,60,relieff,2,5,0.08365384615384616,0.6339615384615385,0.0
sonar,208,60,relieff,2,10,0.1278846153846154,0.6416258741258741,0.0
sonar,208,60,relieff,2,20,0.18125000000000002,0.6430539003250271,0.0
sonar,208,60,relieff,2,30,0.24134615384615385,0.6494142011834318,0.0
sonar,208,60,relieff,2,50,0.34124999999999994,0.6662946298984035,0.0
sonar,208,60,relieff,3,3,0.09134615384615384,0.6671876973601112,0.0
sonar,208,60,relieff,3,5,0.10769230769230768,0.6611442307692308,0.0
sonar,208,60,relieff,3,10,0.14086538461538461,0.6631618381618382,0.0
sonar,208,60,relieff,3,20,0.20096153846153844,0.6649783315276273,0.0
sonar,208,60,relieff,3,30,0.2564102564102564,0.6735118343195265,0.0
sonar,208,60,relieff,3,50,0.3584615384615385,0.685343976777939,0.0
sonar,208,60,relieff,4,3,0.12339743589743589,0.7499210559555387,0.0
sonar,208,60,relieff,4,5,0.16442307692307695,0.7432980769230769,0.0
sonar,208,60,relieff,4,10,0.20576923076923076,0.7307717282717283,0.0
sonar,208,60,relieff,4,20,0.26802884615384615,0.7216291982665222,0.0
sonar,208,60,relieff,4,30,0.3245192307692308,0.7215364891518737,0.0
sonar,208,60,relieff,4,50,0.41326923076923083,0.7263316400580552,0.0
sonar,208,60,relieff,5,3,0.11217948717948717,0.7552024125299988,0.0
sonar,208,60,relieff,5,5,0.16923076923076924,0.7480673076923077,0.0
sonar,208,60,relieff,5,10,0.20625000000000002,0.7390384615384615,0.0
sonar,208,60,relieff,5,20,0.2725961538461539,0.7260915492957747,0.0
sonar,208,60,relieff,5,30,0.3233974358974359,0.7280108481262327,0.0
sonar,208,60,relieff,5,50,0.41221153846153846,0.7309644412191583,0.0
sonar,208,60,relieff,6,3,0.1875,0.8289440444612859,0.0
sonar,208,60,relieff,6,5,0.2105769230769231,0.8214375,0.0
sonar,208,60,relieff,6,10,0.24375000000000002,0.7946028971028971,0.0
sonar,208,60,relieff,6,20,0.31105769230769226,0.7826990790899242,0.0
sonar,208,60,relieff,6,30,0.3642628205128205,0.7799171597633137,0.0
sonar,208,60,relieff,6,50,0.4534615384615384,0.7828853410740203,0.0
sonar,208,60,relieff,7,3,0.2067307692307692,0.8341622458001768,0.0
sonar,208,60,relieff,7,5,0.22788461538461538,0.8257211538461539,0.0
sonar,208,60,relieff,7,10,0.2644230769230769,0.807524975024975,0.0
sonar,208,60,relieff,7,20,0.33774038461538464,0.7952126218851572,0.0
sonar,208,60,relieff,7,30,0.3814102564102564,0.7943244575936883,0.0
sonar,208,60,relieff,7,50,0.46817307692307697,0.7966008708272859,0.0
sonar,208,60,relieff,8,3,0.21153846153846154,0.8564086775293672,0.0
sonar,208,60,relieff,8,5,0.24134615384615385,0.8477740384615384,0.0
sonar,208,60,relieff,8,10,0.28221153846153846,0.8278571428571428,0.0
sonar,208,60,relieff,8,20,0.3550480769230769,0.814455579631636,0.0
sonar,208,60,relieff,8,30,0.40320512820512816,0.8099536489151874,0.0
sonar,208,60,relieff,8,50,0.48144230769230767,0.8063127721335268,0.0
sonar,208,60,relieff,9,3,0.22275641025641024,0.853014083617532,0.0
sonar,208,60,relieff,9,5,0.24038461538461542,0.8363894230769231,0.0
sonar,208,60,relieff,9,10,0.26826923076923076,0.8260414585414586,0.0
sonar,208,60,relieff,9,20,0.35745192307692303,0.8129672264355363,0.0
sonar,208,60,relieff,9,30,0.4052884615384616,0.8116065088757396,0.0
sonar,208,60,relieff,9,50,0.4876923076923077,0.8089484760522496,0.0
sonar,208,60,relieff,10,3,0.22756410256410253,0.8560297461159531,0.0
sonar,208,60,relieff,10,5,0.24423076923076925,0.8451153846153846,0.0
sonar,208,60,relieff,10,10,0.27884615384615385,0.831446053946054,0.0
sonar,208,60,relieff,10,20,0.35697115384615385,0.8136524918743229,0.0
sonar,208,60,relieff,10,30,0.4022435897435897,0.811689349112426,0.0
sonar,208,60,relieff,10,50,0.49269230769230776,0.8133280116110305,0.0
sonar,208,60,relieff,11,3,0.25,0.8628663003663004,0.0
sonar,208,60,relieff,11,5,0.2605769230769231,0.8509519230769231,0.0
sonar,208,60,relieff,11,10,0.28125,0.828951048951049,0.0
sonar,208,60,relieff,11,20,0.36346153846153845,0.8182042253521127,0.0
sonar,208,60,relieff,11,30,0.4142628205128205,0.8160315581854043,0.0
sonar,208,60,relieff,11,50,0.5015384615384615,0.8172394775036285,0.0
sonar,208,60,relieff,12,3,0.25641025641025644,0.8702238853100922,0.0
sonar,208,60,relieff,12,5,0.2586538461538462,0.8507788461538461,0.0
sonar,208,60,relieff,12,10,0.27403846153846156,0.8290284715284715,0.0
sonar,208,60,relieff,12,20,0.35528846153846155,0.8156960996749729,0.0
sonar,208,60,relieff,12,30,0.40801282051282056,0.8140443786982249,0.0
sonar,208,60,relieff,12,50,0.49913461538461534,0.8157539912917271,0.0
sonar,208,60,relieff,13,3,0.282051282051282,0.878868258178603,0.0
sonar,208,60,relieff,13,5,0.27403846153846156,0.8571201923076923,0.0
sonar,208,60,relieff,13,10,0.28557692307692306,0.8360989010989011,0.0
sonar,208,60,relieff,13,20,0.36634615384615377,0.8214490790899242,0.0
sonar,208,60,relieff,13,30,0.41362179487179485,0.8149861932938856,0.0
sonar,208,60,relieff,13,50,0.5023076923076922,0.8174912917271409,0.0
sonar,208,60,relieff,14,3,0.2948717948717948,0.8946333838575218,0.0
sonar,208,60,relieff,14,5,0.2875,0.8791346153846153,0.0
sonar,208,60,relieff,14,10,0.32115384615384623,0.8573451548451548,0.0
sonar,208,60,relieff,14,20,0.4004807692307692,0.8456554712892741,0.0
sonar,208,60,relieff,14,30,0.4509615384615385,0.8398037475345168,0.0
sonar,208,60,relieff,14,50,0.535,0.8387046444121916,0.0
sonar,208,60,relieff,15,3,0.31891025641025644,0.9171245421245421,0.0
sonar,208,60,relieff,15,5,0.34134615384615385,0.9046778846153846,0.0
sonar,208,60,relieff,15,10,0.37451923076923077,0.8872227772227772,0.0
sonar,208,60,relieff,15,20,0.45408653846153846,0.8746803900325028,0.0
sonar,208,60,relieff,15,30,0.5014423076923077,0.8659349112426036,0.0
sonar,208,60,relieff,15,50,0.5732692307692309,0.8601574746008709,0.0
sonar,208,60,relieff,16,3,0.3317307692307692,0.9281372363268915,0.0
sonar,208,60,relieff,16,5,0.3586538461538462,0.9135192307692308,0.0
sonar,208,60,relieff,16,10,0.39903846153846156,0.8968106893106893,0.0
sonar,208,60,relieff,16,20,0.4723557692307692,0.881775460455038,0.0
sonar,208,60,relieff,16,30,0.516025641025641,0.8739595660749506,0.0
sonar,208,60,relieff,16,50,0.5889423076923077,0.8684252539912918,0.0
sonar,208,60,relieff,17,3,0.37179487179487186,0.9347211696349628,0.0
sonar,208,60,relieff,17,5,0.39519230769230773,0.9224855769230769,0.0
sonar,208,60,relieff,17,10,0.4326923076923077,0.906008991008991,0.0
sonar,208,60,relieff,17,20,0.5069711538461538,0.8960901950162514,0.0
sonar,208,60,relieff,17,30,0.5512820512820512,0.8901706114398422,0.0
sonar,208,60,relieff,17,50,0.6208653846153845,0.8854187227866473,0.0
sonar,208,60,relieff,18,3,0.35096153846153844,0.9383052292535051,0.0
sonar,208,60,relieff,18,5,0.3913461538461539,0.9209903846153846,0.0
sonar,208,60,relieff,18,10,0.4375,0.9093981018981019,0.0
sonar,208,60,relieff,18,20,0.5088942307692308,0.8978304442036836,0.0
sonar,208,60,relieff,18,30,0.5586538461538461,0.8936923076923077,0.0
sonar,208,60,relieff,18,50,0.6259615384615385,0.8874194484760523,0.0
sonar,208,60,relieff,19,3,0.35256410256410253,0.9396630668182392,0.0
sonar,208,60,relieff,19,5,0.3961538461538462,0.923485576923077,0.0
sonar,208,60,relieff,19,10,0.4389423076923077,0.9112987012987013,0.0
sonar,208,60,relieff,19,20,0.510576923076923,0.897998374864572,0.0
sonar,208,60,relieff,19,30,0.5540064102564102,0.8926942800788955,0.0
sonar,208,60,relieff,19,50,0.6187499999999999,0.8840203193033381,0.0
sonar,208,60,relieff,20,3,0.37339743589743585,0.9507231274472654,0.0
sonar,208,60,relieff,20,5,0.40865384615384615,0.9347067307692307,0.0
sonar,208,60,relieff,20,10,0.44855769230769227,0.9181218781218781,0.0
sonar,208,60,relieff,20,20,0.5223557692307692,0.9057353737811484,0.0
sonar,208,60,relieff,20,30,0.5584935897435896,0.896189349112426,0.0
sonar,208,60,relieff,20,50,0.6250961538461538,0.889955007256894,0.0
sonar,208,60,relieff,21,3,0.38461538461538464,0.951804660856385,0.0
sonar,208,60,relieff,21,5,0.41634615384615387,0.9364951923076923,0.0
sonar,208,60,relieff,21,10,0.4552884615384615,0.919572927072927,0.0
sonar,208,60,relieff,21,20,0.5326923076923078,0.9079753521126761,0.0
sonar,208,60,relieff,21,30,0.5698717948717948,0.9005128205128206,0.0
sonar,208,60,relieff,21,50,0.6379807692307693,0.8953425253991292,0.0
sonar,208,60,relieff,22,3,0.3894230769230769,0.9524993684476443,0.0
sonar,208,60,relieff,22,5,0.42500000000000004,0.9406442307692308,0.0
sonar,208,60,relieff,22,10,0.4721153846153846,0.9233666333666334,0.0
sonar,208,60,relieff,22,20,0.5461538461538462,0.9108572589382449,0.0
sonar,208,60,relieff,22,30,0.5854166666666667,0.9063500986193294,0.0
sonar,208,60,relieff,22,50,0.6594230769230769,0.9034158200290275,0.0
sonar,208,60,relieff,23,3,0.3894230769230769,0.9553808260704812,0.0
sonar,208,60,relieff,23,5,0.4201923076923077,0.9415673076923077,0.0
sonar,208,60,relieff,23,10,0.47740384615384623,0.9280894105894106,0.0
sonar,208,60,relieff,23,20,0.5516826923076923,0.914898429035753,0.0
sonar,208,60,relieff,23,30,0.5956730769230769,0.9085384615384615,0.0
sonar,208,60,relieff,23,50,0.6650961538461537,0.9056146589259797,0.0
sonar,208,60,relieff,24,3,0.3974358974358974,0.9596674876847291,0.0
sonar,208,60,relieff,24,5,0.4528846153846154,0.9458846153846154,0.0
sonar,208,60,relieff,24,10,0.5134615384615385,0.9365109890109891,0.0
sonar,208,60,relieff,24,20,0.5882211538461538,0.924907908992416,0.0
sonar,208,60,relieff,24,30,0.6275641025641026,0.9193500986193294,0.0
sonar,208,60,relieff,24,50,0.6956730769230769,0.9154208998548621,0.0
sonar,208,60,relieff,25,3,0.4214743589743589,0.9596911708980674,0.0
sonar,208,60,relieff,25,5,0.4586538461538462,0.9494759615384616,0.0
sonar,208,60,relieff,25,10,0.5091346153846155,0.937455044955045,0.0
sonar,208,60,relieff,25,20,0.5891826923076924,0.9244149512459372,0.0
sonar,208,60,relieff,25,30,0.6283653846153847,0.9195009861932939,0.0
sonar,208,60,relieff,25,50,0.6947115384615384,0.9152532656023222,0.0
sonar,208,60,relieff,26,3,0.42467948717948717,0.9629831375521031,0.0
sonar,208,60,relieff,26,5,0.46826923076923077,0.9501826923076923,0.0
sonar,208,60,relieff,26,10,0.5197115384615385,0.9381718281718282,0.0
sonar,208,60,relieff,26,20,0.5923076923076922,0.926462621885157,0.0
sonar,208,60,relieff,26,30,0.635576923076923,0.922085798816568,0.0
sonar,208,60,relieff,26,50,0.7001923076923077,0.9168243831640058,0.0
sonar,208,60,relieff,27,3,0.4326923076923077,0.9632594417077176,0.0
sonar,208,60,relieff,27,5,0.475,0.9494903846153846,0.0
sonar,208,60,relieff,27,10,0.5235576923076923,0.9385864135864136,0.0
sonar,208,60,relieff,27,20,0.5973557692307692,0.9278290899241604,0.0
sonar,208,60,relieff,27,30,0.6371794871794871,0.9239477317554241,0.0
sonar,208,60,relieff,27,50,0.7027884615384614,0.9181792452830189,0.0
sonar,208,60,relieff,28,3,0.46153846153846156,0.9677355690286725,0.0
sonar,208,60,relieff,28,5,0.49326923076923074,0.9580144230769231,0.0
sonar,208,60,relieff,28,10,0.5466346153846153,0.9442932067932068,0.0
sonar,208,60,relieff,28,20,0.6211538461538461,0.9379618093174431,0.0
sonar,208,60,relieff,28,30,0.6594551282051283,0.9337258382642998,0.0
sonar,208,60,relieff,28,50,0.7254807692307691,0.9294593613933236,0.0
sonar,208,60,relieff,29,3,0.4727564102564103,0.9686434255399773,0.0
sonar,208,60,relieff,29,5,0.5,0.9567403846153846,0.0
sonar,208,60,relieff,29,10,0.5504807692307693,0.9438361638361639,0.0
sonar,208,60,relieff,29,20,0.6266826923076925,0.9373794691224269,0.0
sonar,208,60,relieff,29,30,0.6625000000000001,0.9337810650887574,0.0
sonar,208,60,relieff,29,50,0.7282692307692309,0.9298519593613933,0.0
sonar,208,60,relieff,30,3,0.45993589743589747,0.9676092585575344,0.0
sonar,208,60,relieff,30,5,0.5048076923076923,0.9597403846153846,0.0
sonar,208,60,relieff,30,10,0.5663461538461538,0.9488736263736264,0.0
sonar,208,60,relieff,30,20,0.6442307692307693,0.9426787648970748,0.0
sonar,208,60,relieff,30,30,0.6833333333333333,0.9388609467455621,0.0
sonar,208,60,relieff,30,50,0.7446153846153846,0.93488969521045,0.0
sonar,208,60,relieff,31,3,0.47596153846153844,0.9666935076417835,0.0
sonar,208,60,relieff,31,5,0.5240384615384616,0.9601009615384616,0.0
sonar,208,60,relieff,31,10,0.5788461538461539,0.9490884115884116,0.0
sonar,208,60,relieff,31,20,0.6524038461538461,0.9462567713976164,0.0
sonar,208,60,relieff,31,30,0.694871794871795,0.9429644970414202,0.0
sonar,208,60,relieff,31,50,0.7575961538461539,0.9389274310595065,0.0
sonar,208,60,relieff,32,3,0.47275641025641024,0.9683118605532399,0.0
sonar,208,60,relieff,32,5,0.5269230769230769,0.9615576923076923,0.0
sonar,208,60,relieff,32,10,0.5879807692307691,0.9533666333666334,0.0
sonar,208,60,relieff,32,20,0.6673076923076923,0.949012730227519,0.0
sonar,208,60,relieff,32,30,0.7072115384615384,0.9450729783037475,0.0
sonar,208,60,relieff,32,50,0.7684615384615385,0.9432256894049347,0.0
sonar,208,60,relieff,33,3,0.47115384615384615,0.9687934192244537,0.0
sonar,208,60,relieff,33,5,0.5086538461538462,0.9640384615384615,0.0
sonar,208,60,relieff,33,10,0.5879807692307693,0.9546103896103896,0.0
sonar,208,60,relieff,33,20,0.666826923076923,0.9503859696641387,0.0
sonar,208,60,relieff,33,30,0.7110576923076923,0.947516765285996,0.0
sonar,208,60,relieff,33,50,0.7715384615384616,0.9446015965166908,0.0
sonar,208,60,relieff,34,3,0.4791666666666667,0.9723301124163193,0.0
sonar,208,60,relieff,34,5,0.5355769230769231,0.9649326923076923,0.0
sonar,208,60,relieff,34,10,0.6024038461538461,0.954050949050949,0.0
sonar,208,60,relieff,34,20,0.6786057692307692,0.9514070964247021,0.0
sonar,208,60,relieff,34,30,0.7219551282051283,0.9494339250493097,0.0
sonar,208,60,relieff,34,50,0.7798076923076922,0.9466204644412192,0.0
sonar,208,60,relieff,35,3,0.4855769230769231,0.9749589490968802,0.0
sonar,208,60,relieff,35,5,0.5461538461538461,0.9670913461538462,0.0
sonar,208,60,relieff,35,10,0.6173076923076923,0.957475024975025,0.0
sonar,208,60,relieff,35,20,0.6877403846153847,0.9525677139761647,0.0
sonar,208,60,relieff,35,30,0.7291666666666667,0.9516360946745562,0.0
sonar,208,60,relieff,35,50,0.7878846153846155,0.9497467343976778,0.0
sonar,208,60,relieff,36,3,0.49358974358974356,0.9741931918656057,0.0
sonar,208,60,relieff,36,5,0.5509615384615384,0.9656009615384615,0.0
sonar,208,60,relieff,36,10,0.6201923076923077,0.9589335664335664,0.0
sonar,208,60,relieff,36,20,0.6911057692307693,0.9527992957746478,0.0
sonar,208,60,relieff,36,30,0.7323717948717949,0.9520384615384615,0.0
sonar,208,60,relieff,36,50,0.7889423076923077,0.9494593613933237,0.0
sonar,208,60,relieff,37,3,0.49358974358974356,0.974769483390173,0.0
sonar,208,60,relieff,37,5,0.5605769230769231,0.9693028846153846,0.0
sonar,208,60,relieff,37,10,0.6254807692307692,0.9643056943056943,0.0
sonar,208,60,relieff,37,20,0.7002403846153846,0.9584710184182015,0.0
sonar,208,60,relieff,37,30,0.7429487179487181,0.9556272189349112,0.0
sonar,208,60,relieff,37,50,0.7955769230769232,0.9542634252539913,0.0
sonar,208,60,relieff,38,3,0.5176282051282051,0.9761352153593533,0.0
sonar,208,60,relieff,38,5,0.5778846153846153,0.970125,0.0
sonar,208,60,relieff,38,10,0.6375000000000001,0.9652497502497502,0.0
sonar,208,60,relieff,38,20,0.71875,0.9611091549295775,0.0
sonar,208,60,relieff,38,30,0.7544871794871795,0.958276134122288,0.0
sonar,208,60,relieff,38,50,0.8067307692307693,0.9569738751814223,0.0
sonar,208,60,relieff,39,3,0.5208333333333334,0.9781877605153467,0.0
sonar,208,60,relieff,39,5,0.5980769230769231,0.9720240384615385,0.0
sonar,208,60,relieff,39,10,0.6408653846153846,0.9661988011988012,0.0
sonar,208,60,relieff,39,20,0.7199519230769231,0.9620029794149513,0.0
sonar,208,60,relieff,39,30,0.7572115384615384,0.9590246548323471,0.0
sonar,208,60,relieff,39,50,0.8090384615384616,0.9577140783744558,0.0
sonar,208,60,relieff,40,3,0.5416666666666666,0.9786298471643299,0.0
sonar,208,60,relieff,40,5,0.6,0.9759230769230769,0.0
sonar,208,60,relieff,40,10,0.6629807692307692,0.9689610389610389,0.0
sonar,208,60,relieff,40,20,0.7367788461538461,0.9659872697724811,0.0
sonar,208,60,relieff,40,30,0.7746794871794873,0.963439842209073,0.0
sonar,208,60,relieff,40,50,0.8222115384615384,0.9614905660377359,0.0
sonar,208,60,relieff,41,3,0.5512820512820513,0.9797666414045725,0.0
sonar,208,60,relieff,41,5,0.610576923076923,0.9786298076923077,0.0
sonar,208,60,relieff,41,10,0.6673076923076923,0.9691508491508491,0.0
sonar,208,60,relieff,41,20,0.7418269230769231,0.9666386782231853,0.0
sonar,208,60,relieff,41,30,0.7786858974358976,0.9645917159763313,0.0
sonar,208,60,relieff,41,50,0.8246153846153846,0.9612336719883889,0.0
sonar,208,60,relieff,42,3,0.5528846153846154,0.9812271062271062,0.0
sonar,208,60,relieff,42,5,0.6173076923076922,0.9798798076923076,0.0
sonar,208,60,relieff,42,10,0.6682692307692307,0.9691833166833167,0.0
sonar,208,60,relieff,42,20,0.7490384615384614,0.9682462080173347,0.0
sonar,208,60,relieff,42,30,0.7794871794871796,0.9660404339250493,0.0
sonar,208,60,relieff,42,50,0.8278846153846153,0.9623207547169811,0.0
sonar,208,60,relieff,43,3,0.5769230769230769,0.9790956170266515,0.0
sonar,208,60,relieff,43,5,0.6346153846153846,0.9776778846153846,0.0
sonar,208,60,relieff,43,10,0.6759615384615384,0.9708291708291709,0.0
sonar,208,60,relieff,43,20,0.7538461538461539,0.9692632719393283,0.0
sonar,208,60,relieff,43,30,0.7838141025641027,0.9655927021696252,0.0
sonar,208,60,relieff,43,50,0.8317307692307694,0.9633860667634253,0.0
sonar,208,60,relieff,44,3,0.6025641025641026,0.984100669445497,0.0
sonar,208,60,relieff,44,5,0.6480769230769231,0.9805576923076923,0.0
sonar,208,60,relieff,44,10,0.7,0.9762837162837162,0.0
sonar,208,60,relieff,44,20,0.7723557692307692,0.9721993499458288,0.0
sonar,208,60,relieff,44,30,0.7996794871794872,0.96919033530572,0.0
sonar,208,60,relieff,44,50,0.841346153846154,0.9664390420899855,0.0
sonar,208,60,relieff,45,3,0.6185897435897435,0.9843217127699886,0.0
sonar,208,60,relieff,45,5,0.6538461538461539,0.9812692307692308,0.0
