dataset,n,d,seed,fold,method,k_selected,selected_features,acc_3nn,acc_svm_rbf,time_reduct_sec,time_eval_sec
wdbc,569,30,2,1,pai_nrs,14,1|4|8|10|12|14|17|19|21|22|23|24|26|28,0.9473684210526315,0.9824561403508771,24.23189866700011,0.0036317499999540814
wdbc,569,30,2,1,pai_nrs,15,1|4|8|10|12|13|14|17|19|21|22|23|24|26|28,0.9473684210526315,0.9824561403508771,24.23189866700011,0.003640541999970992
wdbc,569,30,2,1,pai_nrs,16,1|4|8|9|10|12|13|14|17|19|21|22|23|24|26|28,0.9736842105263158,0.9912280701754386,24.23189866700011,0.0033537919999844235
wdbc,569,30,2,1,pai_nrs,17,0|1|4|8|9|10|12|13|14|17|19|21|22|23|24|26|28,0.9649122807017544,0.9824561403508771,24.23189866700011,0.0032798749999756183
wdbc,569,30,2,1,pai_nrs,18,0|1|4|8|9|10|12|13|14|17|19|21|22|23|24|26|28|29,0.9824561403508771,0.9824561403508771,24.23189866700011,0.00336079199996675
wdbc,569,30,2,1,pai_nrs,19,0|1|4|7|8|9|10|12|13|14|17|19|21|22|23|24|26|28|29,0.9649122807017544,0.9912280701754386,24.23189866700011,0.003345416000001933
wdbc,569,30,2,1,pai_nrs,20,0|1|4|7|8|9|10|12|13|14|17|18|19|21|22|23|24|26|28|29,0.9736842105263158,0.9912280701754386,24.23189866700011,0.0034852500000397413
wdbc,569,30,2,1,pai_nrs,21,0|1|4|6|7|8|9|10|12|13|14|17|18|19|21|22|23|24|26|28|29,0.9824561403508771,0.9912280701754386,24.23189866700011,0.0034666669999978694
wdbc,569,30,2,1,pai_nrs,22,0|1|4|5|6|7|8|9|10|12|13|14|17|18|19|21|22|23|24|26|28|29,0.9736842105263158,0.9912280701754386,24.23189866700011,0.003548542000089583
wdbc,569,30,2,1,pai_nrs,23,0|1|4|5|6|7|8|9|10|11|12|13|14|17|18|19|21|22|23|24|26|28|29,0.9736842105263158,0.9912280701754386,24.23189866700011,0.0036160000000791115
wdbc,569,30,2,1,pai_nrs,24,0|1|2|4|5|6|7|8|9|10|11|12|13|14|17|18|19|21|22|23|24|26|28|29,0.9649122807017544,0.9912280701754386,24.23189866700011,0.003571249999936299
wdbc,569,30,2,1,pai_nrs,25,0|1|2|4|5|6|7|8|9|10|11|12|13|14|17|18|19|21|22|23|24|26|27|28|29,0.9649122807017544,0.9912280701754386,24.23189866700011,0.003548667000018213
wdbc,569,30,2,1,pai_nrs,26,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|21|22|23|24|26|27|28|29,0.9649122807017544,0.9912280701754386,24.23189866700011,0.0036563339999702293
wdbc,569,30,2,1,pai_nrs,27,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|26|27|28|29,0.9649122807017544,0.9824561403508771,24.23189866700011,0.0036485840000750613
wdbc,569,30,2,1,pai_nrs,28,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21|22|23|24|25|26|27|28|29,0.9649122807017544,0.9824561403508771,24.23189866700011,0.0037462500000629007
wdbc,569,30,2,1,pai_nrs,29,0|1|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.956140350877193,0.9824561403508771,24.23189866700011,0.003730416000053083
wdbc,569,30,2,1,pai_nrs,30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.956140350877193,0.9824561403508771,24.23189866700011,0.0037163749999535867
wdbc,569,30,2,1,all_features,30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.956140350877193,0.9824561403508771,0.0,0.0037088750000293658
wdbc,569,30,2,2,pai,1,29,0.5614035087719298,0.7368421052631579,19.811728915999993,0.005230708999988565
wdbc,569,30,2,2,pai,2,28|29,0.7017543859649122,0.7456140350877193,19.811728915999993,0.004696791000014855
wdbc,569,30,2,2,pai,3,4|28|29,0.7456140350877193,0.7719298245614035,19.811728915999993,0.004706291999923451
wdbc,569,30,2,2,pai,4,1|4|28|29,0.7631578947368421,0.7894736842105263,19.811728915999993,0.00414891599996281
wdbc,569,30,2,2,pai,5,1|4|24|28|29,0.7982456140350878,0.8157894736842105,19.811728915999993,0.004192458000034094
wdbc,569,30,2,2,pai,6,1|4|11|24|28|29,0.8421052631578947,0.7982456140350878,19.811728915999993,0.004331333000095583
wdbc,569,30,2,2,pai,7,1|4|11|21|24|28|29,0.8508771929824561,0.8157894736842105,19.811728915999993,0.004344375000073342
wdbc,569,30,2,2,pai,8,1|4|11|17|21|24|28|29,0.868421052631579,0.8771929824561403,19.811728915999993,0.004170707999946899
wdbc,569,30,2,2,pai,9,1|4|8|11|17|21|24|28|29,0.8596491228070176,0.8859649122807017,19.811728915999993,0.004111209000029703
wdbc,569,30,2,2,pai,10,1|4|8|9|11|17|21|24|28|29,0.9210526315789473,0.9035087719298246,19.811728915999993,0.004083207999997285
wdbc,569,30,2,2,pai,11,1|4|8|9|11|14|17|21|24|28|29,0.8859649122807017,0.9035087719298246,19.811728915999993,0.004220959000008406
wdbc,569,30,2,2,pai,12,1|4|8|9|10|11|14|17|21|24|28|29,0.9385964912280702,0.9385964912280702,19.811728915999993,0.0038554579999754424
wdbc,569,30,2,2,pai,13,1|4|8|9|10|11|14|17|18|21|24|28|29,0.8859649122807017,0.9210526315789473,19.811728915999993,0.003999000000021624
wdbc,569,30,2,2,pai,14,1|4|8|9|10|11|14|15|17|18|21|24|28|29,0.8947368421052632,0.9122807017543859,19.811728915999993,0.00407358299992211
wdbc,569,30,2,2,pai,15,1|4|8|9|10|11|14|15|17|18|19|21|24|28|29,0.8947368421052632,0.9122807017543859,19.811728915999993,0.004139875000078064
wdbc,569,30,2,2,pai,16,1|4|8|9|10|11|14|15|17|18|19|21|24|25|28|29,0.8859649122807017,0.9210526315789473,19.811728915999993,0.0038472080000246933
wdbc,569,30,2,2,pai,17,1|4|8|9|10|11|14|15|17|18|19|21|24|25|27|28|29,0.9210526315789473,0.9122807017543859,19.811728915999993,0.0036412499999869397
wdbc,569,30,2,2,pai,18,1|4|8|9|10|11|14|15|17|18|19|21|24|25|26|27|28|29,0.9035087719298246,0.9385964912280702,19.811728915999993,0.0037717080000447822
wdbc,569,30,2,2,pai,19,1|4|8|9|10|11|12|14|15|17|18|19|21|24|25|26|27|28|29,0.9210526315789473,0.9298245614035088,19.811728915999993,0.003683207999984006
wdbc,569,30,2,2,pai,20,1|4|5|8|9|10|11|12|14|15|17|18|19|21|24|25|26|27|28|29,0.9122807017543859,0.9385964912280702,19.811728915999993,0.0037613330000567657
wdbc,569,30,2,2,pai,21,1|4|5|8|9|10|11|12|14|15|16|17|18|19|21|24|25|26|27|28|29,0.9122807017543859,0.9473684210526315,19.811728915999993,0.003792958999952134
wdbc,569,30,2,2,pai,22,1|2|4|5|8|9|10|11|12|14|15|16|17|18|19|21|24|25|26|27|28|29,0.9210526315789473,0.9473684210526315,19.811728915999993,0.003699417000007088
wdbc,569,30,2,2,pai,23,0|1|2|4|5|8|9|10|11|12|14|15|16|17|18|19|21|24|25|26|27|28|29,0.956140350877193,0.956140350877193,19.811728915999993,0.0037140420000696395
wdbc,569,30,2,2,pai,24,0|1|2|3|4|5|8|9|10|11|12|14|15|16|17|18|19|21|24|25|26|27|28|29,0.9649122807017544,0.956140350877193,19.811728915999993,0.00364466700000321
wdbc,569,30,2,2,pai,25,0|1|2|3|4|5|7|8|9|10|11|12|14|15|16|17|18|19|21|24|25|26|27|28|29,0.9649122807017544,0.9649122807017544,19.811728915999993,0.0036130000000866858
wdbc,569,30,2,2,pai,26,0|1|2|3|4|5|7|8|9|10|11|12|14|15|16|17|18|19|20|21|24|25|26|27|28|29,0.9649122807017544,0.9736842105263158,19.811728915999993,0.0035992500000929795
wdbc,569,30,2,2,pai,27,0|1|2|3|4|5|7|8|9|10|11|12|14|15|16|17|18|19|20|21|23|24|25|26|27|28|29,0.9649122807017544,0.9736842105263158,19.811728915999993,0.0036036660000036136
wdbc,569,30,2,2,pai,28,0|1|2|3|4|5|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.9649122807017544,0.9736842105263158,19.811728915999993,0.0036439589999872624
wdbc,569,30,2,2,pai,29,0|1|2|3|4|5|6|7|8|9|10|11|12|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.9736842105263158,0.9736842105263158,19.811728915999993,0.003605125000035514
wdbc,569,30,2,2,pai,30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.9736842105263158,0.9736842105263158,19.811728915999993,0.0036718329999985144
wdbc,569,30,2,2,nrs,1,21,0.6052631578947368,0.6578947368421053,0.04717516700009128,0.004452874999969936
wdbc,569,30,2,2,nrs,2,21|24,0.7719298245614035,0.7719298245614035,0.04717516700009128,0.004213292000031288
wdbc,569,30,2,2,nrs,3,15|21|24,0.7894736842105263,0.8070175438596491,0.04717516700009128,0.004098124999927677
wdbc,569,30,2,2,nrs,4,15|21|24|28,0.8245614035087719,0.8596491228070176,0.04717516700009128,0.004229416999919522
wdbc,569,30,2,2,nrs,5,0|15|21|24|28,0.9385964912280702,0.9385964912280702,0.04717516700009128,0.0031940829999257403
wdbc,569,30,2,2,nrs,6,0|12|15|21|24|28,0.956140350877193,0.9385964912280702,0.04717516700009128,0.0031905829999914204
wdbc,569,30,2,2,nrs,7,0|1|12|15|21|24|28,0.9473684210526315,0.9385964912280702,0.04717516700009128,0.0032263750000538494
wdbc,569,30,2,2,nrs,8,0|1|12|15|20|21|24|28,0.9649122807017544,0.9385964912280702,0.04717516700009128,0.003067832999931852
wdbc,569,30,2,2,nrs,9,0|1|12|15|18|20|21|24|28,0.9473684210526315,0.9473684210526315,0.04717516700009128,0.003208541999924819
wdbc,569,30,2,2,nrs,10,0|1|2|12|15|18|20|21|24|28,0.956140350877193,0.9473684210526315,0.04717516700009128,0.003300957999954335
wdbc,569,30,2,2,nrs,11,0|1|2|5|12|15|18|20|21|24|28,0.9473684210526315,0.9385964912280702,0.04717516700009128,0.0031834170000593076
wdbc,569,30,2,2,nrs,12,0|1|2|5|12|15|18|20|21|24|26|28,0.9473684210526315,0.9649122807017544,0.04717516700009128,0.0032505839999430464
wdbc,569,30,2,2,nrs,13,0|1|2|5|12|15|16|18|20|21|24|26|28,0.9473684210526315,0.9736842105263158,0.04717516700009128,0.003354875000013635
wdbc,569,30,2,2,nrs,14,0|1|2|5|7|12|15|16|18|20|21|24|26|28,0.9385964912280702,0.9736842105263158,0.04717516700009128,0.003403499999990345
wdbc,569,30,2,2,nrs,15,0|1|2|3|5|7|12|15|16|18|20|21|24|26|28,0.9385964912280702,0.9736842105263158,0.04717516700009128,0.003544791999956942
wdbc,569,30,2,2,nrs,16,0|1|2|3|5|7|11|12|15|16|18|20|21|24|26|28,0.956140350877193,0.9736842105263158,0.04717516700009128,0.003199249999966014
wdbc,569,30,2,2,nrs,17,0|1|2|3|5|7|11|12|15|16|18|20|21|23|24|26|28,0.9649122807017544,0.9736842105263158,0.04717516700009128,0.0032012909999821204
wdbc,569,30,2,2,nrs,18,0|1|2|3|5|7|11|12|13|15|16|18|20|21|23|24|26|28,0.9649122807017544,0.9824561403508771,0.04717516700009128,0.0031835839999985183
wdbc,569,30,2,2,nrs,19,0|1|2|3|5|7|11|12|13|15|16|18|20|21|23|24|26|27|28,0.9649122807017544,0.9736842105263158,0.04717516700009128,0.0031731249999893407
wdbc,569,30,2,2,nrs,20,0|1|2|3|5|7|11|12|13|15|16|18|20|21|23|24|25|26|27|28,0.9649122807017544,0.9736842105263158,0.04717516700009128,0.003187875000094209
wdbc,569,30,2,2,nrs,21,0|1|2|3|5|7|8|11|12|13|15|16|18|20|21|23|24|25|26|27|28,0.9649122807017544,0.9736842105263158,0.04717516700009128,0.003336332999992919
wdbc,569,30,2,2,nrs,22,0|1|2|3|5|7|8|11|12|13|15|16|18|19|20|21|23|24|25|26|27|28,0.9649122807017544,0.9736842105263158,0.04717516700009128,0.0033538330000055794
wdbc,569,30,2,2,nrs,23,0|1|2|3|5|6|7|8|11|12|13|15|16|18|19|20|21|23|24|25|26|27|28,0.9649122807017544,0.9736842105263158,0.04717516700009128,0.0034180000000105792
wdbc,569,30,2,2,nrs,24,0|1|2|3|5|6|7|8|11|12|13|15|16|18|19|20|21|22|23|24|25|26|27|28,0.9649122807017544,0.9736842105263158,0.04717516700009128,0.003382458000032784
wdbc,569,30,2,2,nrs,25,0|1|2|3|5|6|7|8|10|11|12|13|15|16|18|19|20|21|22|23|24|25|26|27|28,0.9649122807017544,0.9736842105263158,0.04717516700009128,0.0034295830000701244
wdbc,569,30,2,2,nrs,26,0|1|2|3|5|6|7|8|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28,0.9824561403508771,0.9736842105263158,0.04717516700009128,0.003477707999991253
wdbc,569,30,2,2,nrs,27,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28,0.9736842105263158,0.9736842105263158,0.04717516700009128,0.0034896660000640622
wdbc,569,30,2,2,nrs,28,0|1|2|3|4|5|6|7|8|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29,0.9736842105263158,0.9736842105263158,0.04717516700009128,0.003587458999959381
wdbc,569,30,2,2,nrs,29,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21|22|23|24|25|26|27|28|29,0.9649122807017544,0.9736842105263158,0.04717516700009128,0.003563125000027867
wdbc,569,30,2,2,nrs,30,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29,0.9736842105263158,0.9736842105263158,0.04717516700009128,0.003665707999971346
wdbc,569,30,2,2,relieff,1,20,0.868421052631579,0.9035087719298246,0.1626094999999168,0.003100541999970119
wdbc,569,30,2,2,relieff,2,20|22,0.8947368421052632,0.9210526315789473,0.1626094999999168,0.0028873750000002474
wdbc,569,30,2,2,relieff,3,20|22|27,0.9473684210526315,0.9473684210526315,0.1626094999999168,0.002772040999957426
wdbc,569,30,2,2,relieff,4,20|21|22|27,0.9736842105263158,0.9649122807017544,0.1626094999999168,0.0027588750000404616
wdbc,569,30,2,2,relieff,5,20|21|22|23|27,0.9649122807017544,0.9736842105263158,0.1626094999999168,0.002822250000008353
wdbc,569,30,2,2,relieff,6,2|20|21|22|23|27,0.9649122807017544,0.9736842105263158,0.1626094999999168,0.002853000000072825
wdbc,569,30,2,2,relieff,7,0|2|20|21|22|23|27,0.9649122807017544,0.9736842105263158,0.1626094999999168,0.002851499999906082
wdbc,569,30,2,2,relieff,8,0|2|7|20|21|22|23|27,0.9649122807017544,0.9736842105263158,0.1626094999999168,0.0028894170000057784
wdbc,569,30,2,2,relieff,9,0|2|3|7|20|21|22|23|27,0.9736842105263158,0.9736842105263158,0.1626094999999168,0.002865209000106006
wdbc,569,30,2,2,relieff,10,0|2|3|7|13|20|21|22|23|27,0.9649122807017544,0.9736842105263158,0.1626094999999168,0.00291529100002208
wdbc,569,30,2,2,relieff,11,0|2|3|7|13|20|21|22|23|26|27,0.956140350877193,0.9824561403508771,0.1626094999999168,0.0029388329999164853
wdbc,569,30,2,2,relieff,12,0|1|2|3|7|13|20|21|22|23|26|27,0.956140350877193,0.9824561403508771,0.1626094999999168,0.003068583999947805
wdbc,569,30,2,2,relieff,13,0|1|2|3|7|10|13|20|21|22|23|26|27,0.956140350877193,0.9824561403508771,0.1626094999999168,0.003099415999940902
wdbc,569,30,2,2,relieff,14,0|1|2|3|6|7|10|13|20|21|22|23|26|27,0.9736842105263158,0.9824561403508771,0.1626094999999168,0.0031688750000284927
wdbc,569,30,2,2,relieff,15,0|1|2|3|6|7|10|12|13|20|21|22|23|26|27,0.9736842105263158,0.9824561403508771,0.1626094999999168,0.003246916999955829
wdbc,569,30,2,2,relieff,16,0|1|2|3|6|7|10|12|13|20|21|22|23|24|26|27,0.9736842105263158,0.9736842105263158,0.1626094999999168,0.0030137090000152966
wdbc,569,30,2,2,relieff,17,0|1|2|3|6|7|10|12|13|20|21|22|23|24|25|26|27,0.9912280701754386,0.9736842105263158,0.1626094999999168,0.003068874999939908
wdbc,569,30,2,2,relieff,18,0|1|2|3|5|6|7|10|12|13|20|21|22|23|24|25|26|27,0.9824561403508771,0.9736842105263158,0.1626094999999168,0.0030642919999763762
wdbc,569,30,2,2,relieff,19,0|1|2|3|5|6|7|10|12|13|18|20|21|22|23|24|25|26|27,0.9736842105263158,0.9736842105263158,0.1626094999999168,0.0031216249999488355
wdbc,569,30,2,2,relieff,20,0|1|2|3|5|6|7|10|12|13|18|20|21|22|23|24|25|26|27|28,0.9736842105263158,0.9736842105263158,0.1626094999999168,0.0032139589999360396
wdbc,569,30,2,2,relieff,21,0|1|2|3|5|6|7|9|10|12|13|18|20|21|22|23|24|25|26|27|28,0.9736842105263158,0.9736842105263158,0.1626094999999168,0.0031843750000462023
wdbc,569,30,2,2,relieff,22,0|1|2|3|4|5|6|7|9|10|12|13|18|20|21|22|23|24|25|26|27|28,0.9649122807017544,0.9736842105263158,0.1626094999999168,0.003238000000010288
wdbc,569,30,2,2,relieff,23,0|1|2|3|4|5|6|7|9|10|11|12|13|18|20|21|22|23|24|25|26|27|28,0.9649122807017544,0.9736842105263158,0.1626094999999168,0.0032799580000073547
wdbc,569,30,2,2,relieff,24,0|1|2|3|4|5|6|7|9|10|11|12|13|15|18|20|21|22|23|24|25|26|27|28,0.9649122807017544,0.9736842105263158,0.1626094999999168,0.0033614999999826978
wdbc,569,30,2,2,relieff,25,0|1|2|3|4|5|6|7|9|10|11|12|13|15|18|20|21|22|23|24|25|26|27|28|29,0.9649122807017544,0.9736842105263158,0.1626094999999168,0.0034035419998872385
wdbc,569,30,2,2,relieff,26,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|18|20|21|22|23|24|25|26|27|28|29,0.9736842105263158,0.9736842105263158,0.1626094999999168,0.003488749999974061
wdbc,569,30,2,2,relieff,27,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|17|18|20|21|22|23|24|25|26|27|28|29,0.9824561403508771,0.9736842105263158,0.1626094999999168,0.0036185420000265367
